episode,text
157,"[The constellation disappears as Billy's words echo in Finn's head. The Crystal Citadel is shown floating somewhere in space, and Finn's dad's silhouette is seen trapped in a crystal.]
"
158,"[The episode begins in the Time Room, where a variety of people can be seen. After that, the camera zooms into Grob Gob Glob Grod asking a Nymph on a date.]
"
158,"Grob Gob Glob Grod: Denise, we have concluded you're an interesting and conventionally hot woman. My siblings and I would like to request a date with you. Are you available for a date with: Glob on Saturday, Grod on Friday, Grob on Thursday or Gob on Sunday? Please select your dates now.
"
158,"[Denise looks unhappy; the take switches to the Cosmic Owl in the hot tub while Party God joins in]
"
158,"Party God: Ahhh-rooo! That's nice.
"
158,"[Two cloud people throw toilet paper rolls on The Lich]
"
158,"Cloud kid 1: Eat it, Lich!
"
158,"Cloud Kid 2: Eat it, Lich!
"
158,"Both: Woooh!
"
158,"[The camera focuses on Jake who is eating cheese crackers at the snack table through a red cup, making loud eating noises. He dips his cup in the cheese cracker bowl for more but it is empty]
"
158,"Jake: What?! No more crackers? Eeeee. [He runs over to Prismo] Prismo! Prismo! Hey man, Hey!
"
158,"Prismo: Heeeey.
"
158,"Jake: Bad news, you ran out of cheese crackers.
"
158,"Prismo: What! No.
"
158,"Jake: Yeah, man, what are you going to do about it? [Jake shakes his cup]
"
158,"Prismo: Jaaake. [laughs] I'm Prismo the wish master. We can have all the cheesy crackers we want.[Prismo materializes five bowls of cheese crackers onto the floor around Jake. Jake laughs and starts to eat from each of the bowls]
"
158,"Jake: Prismo, you make me happy, Prismo.
"
158,"Prismo: [shyly] Oh, stop.
"
158,"Jake: I'm always smiling when I'm around you. I just noticed that. I always am.
"
158,"Prismo: I'm always smiling when I'm around you, too.
"
158,"Jake: [giggles] This feels so good.
"
158,"[Peppermint Butler and Death walk to Jake and Prismo]
"
158,"Both Prismo and Jake: Peppermint Butler! Death!
"
158,"Jake: What's up.
"
158,"Peppermint Butler: Hey umm, those guys are doing selfies on The Lich.[The camera goes towards the Lich with Grob Gob Glob Grod taking a selfie on him] Is that safe?
"
158,"Grob Gob Glob Grod: Definitely going to send these to Denise.
"
158,"Prismo: Oh yeah, it's fine, he's harmless.
"
158,"Peppermint Butler: Yeah, but why isn't he killing everyone in the room right now? Controlling our minds, making us rip each others eyes out while we buttercup one another?
"
158,"Prismo: Well, The Lich's primary function is to cause mass death. And since he can't do that while he is trapped in my Time Room, [zooms in to The Lich with Grob Gob Glob Grod taking numerous selfies on him still] he's stuck in a standstill, like a machine without a purpose.
"
158,"Peppermint Butler: I am so scared right now.
"
158,"Death: Yikes.
"
158,"Jake: Aw, don't worry, he ain't gonna hurt nobody.
"
158,"[Jake stretches his body over and puts his red cup on The Lich's head]
"
158,"Jake: Ha! You got a cup on your head. Ha-ha, you dingus! [laughs] See, he's docile as a lamb.
"
158,"Peppermint Butler: [perks up] Hmm. Well, okay, then I guess I can go for a selfie, too.
"
158,"Jake: Yeah, man, make your dreams come true.
"
158,"[Death and Peppermint Butler leave in laughter]
"
158,"Jake: Oh, what time is it? [looks around] Hey, yo, Clock Face, what time is it?!
"
158,"[Clock face looks over to Jake then checks his wrist watch] 
"
158,"Clock Face: It's 12:30.
"
158,"Jake: Aw, boo to that! Yo, Prismo I gotta get back before Finn realizes I'm not home. He gets worried if I stay out too long.
"
158,"Prismo: All right, later, dude.
"
158,"Jake: Laters.
"
158,"[Jake materializes to the treehouse. It is nighttime in the Land of Ooo. He walks up the stairs sneakingly. Finn is lying awake on his bed with seaweed on him. Jake tries to walk past Finn.]
"
158,"Finn: Jake, where were you?
"
158,"Jake: [nervously] I was, umm, in the, uh... All right, man, I'm gonna come clean. I've been doing a lot of partying at Prismo's lately.
"
158,"[The camera zooms in on Finn he is faced calmly, then zooms out]
"
158,"Jake: Come on, man! I don't even take Lady up there.
"
158,"[The camera zooms in on Finn, still calm]
"
158,"Finn: Dude, I found out my human dad is still alive.
"
158,"Jake: Whoa, what?
"
158,"Finn: [sits up on bed] He's at some place called the Citadel.
"
158,"Jake: Whoa. [Jake sits beside the bed with Finn] Are you gonna go see him?
"
158,"Finn: I don't know. Maybe I shouldn't. Maybe there's a good reason why he didn't raise me. Like, he was probably captured by thieves and kept a slave for years.
"
158,"Jake: Yeah, or maybe he was ambushed in the wild and hid you so you wouldn't be captured, too.
"
158,"Finn: Yeah, maybe it's better not to rock the boat.
"
158,"Jake: But... it might also be good to find out if you have any genetic risk factors or allergies or whatever. Plus, you get to see what you'll look as an old guy. Could be cool.
"
158,"Finn: Heh. I guess it would be okay to meet him, just to know what I'll look like.
"
158,"Jake: Cool. Oh! If we hurry, Prismo might be still partying.
"
158,"[Jake gets the folded note from Prismo that was in his lower back. He presses the ""-P."" and it materializes Jake and Finn from the tree house. Back at the Time Room, the party is over; Prismo and the Cosmic Owl Owl are sitting with a game of Card Wars]
"
158,"Cosmic Owl: Come on, just one more game.
"
158,"Prismo: I don't know, mang, I was just gonna clean up and crash out.
"
158,"[Finn and Jake materialize into the Time Room.]
"
158,"Cosmic Owl: [he jumps up and down] Oh, yeah! More players! 
"
158,"[Prismo sighs]
"
158,"Cosmic Owl: You guys wanna play some Card Wars?
"
158,"Jake: [waits] No. Prismo, we need to get to the Citadel.
"
158,"Prismo: Whoa! You guys do not wanna go there. Seriously. [A remote materializes beside Prismo's hand] Check this out. [A screen appears at the side of the time room showing the Citadel and examples of cosmic crimes as Prismo talks] The Citadel is a nasty-sized prison. Only the worst of the worst end up there. Real stink faces. These guys are the pits—the armpits.
"
158,"Finn: Hey, my dad must be like the warden there.
"
158,"Jake: I know you can't grant Finn and me any more wishes. So, we brought Shelby along to wish on our behalf.
"
158,"[Shelby is on Jake's hand]
"
158,"Shelby: Hello.
"
158,"Prismo: Oh, look at that, a little guy.
"
158,"Shelby: So, I wish for ... a pony for my GF!
"
158,"Prismo: Done.
"
158,"Jake: [upset] Shelby!
"
158,"Shelby: Sorry, dudes. My girl's been hounding me for a pony for months. I'm gonna get mad points for this. [Shelby's flip phone rings and he opens it with his teeth] [On the phone] Oh, hi! So you got it? That's great! You like him? Uh huh ... you gonna name him what? Speedboat? Yeah, that's a good one. [As Shelby is on the phone he crawls into Jake's ear]
"
158,"Jake: [sadly] Dang, Shelby.
"
158,"Prismo: A wish wouldn't have worked anyway. You can only get to The Citadel committing a cosmic crime.
"
158,"Jake: So, what do we gotta do? Rob a cosmic bank? Steal a space baby? 
"
158,"Cosmic Owl: [starts to pick up his game of Card Wars] Oh, uh, I just remembered I gotta go home. Gotta groom my feathers [He moves towards the door at Prismo's feet] Goodbye! Goodbye! [he flies out]
"
158,"Prismo: Listen, if you guys are serious about this, [short breath] all you gotta do is find a certain sleeping old man and bring him here.
"
158,"Jake: That's it? 
"
158,"Prismo: Yep. He's on one of those floating islands out there. It kind of looks like an upside-down duck.
"
158,"Jake: That doesn't seem much of a crime.
"
158,"Prismo: Yeah, but that's all there is to it. [quietly] For now.
"
158,"Jake: What?
"
158,"Prismo: Check it out! I got gifts for you guys.
"
158,"[A regular penlight materializes in front of Finn and he takes it]
"
158,"Finn: Ha, cool it's a penlight. [He starts flashing it around saying ""pizoo, ziiuo, vroom""] Jake, don't look directly me in the—Aaah!
"
158,"Jake: [He is shining a brighter, larger penlight in Finn's face] Oh, oh, sorry.
"
158,"[Jake turns his penlight to a softer setting like Finns. Both Jake and Finn make noises and point the pens at each other]
"
158,"Prismo: [clears throat]
"
158,"Jake: Come on, Finn let's go find this old guy.
"
158,"Prismo: Oh! One last thing, dudes. [softly] Whatever you do, don't wake him up. [quietly] Okay, you can go now.
"
158,"[Finn and Jake leave the Time Room. Finn jumps on the islands while Jake stretches]
"
158,"Finn: [while flashing the penlight] Pew! Pew!
"
158,"[Jake stands with Finn on the island he is on]
"
158,"Finn: You ever wonder what happened to make a place all wrecked up like this?
"
158,"Jake: Nope. Hey, upside-down duck! 
"
158,"[The camera quickly pans to the island with the duck faced right side up and a little hut faced upside-down]
"
158,"Jake: No, wait, it's right side up.
"
158,"[The island quickly turns around upside-down]
"
158,"Jake: Aha!
"
158,"[Jake turns into stairs that Finn runs up onto the island. They both go to the hut]
"
158,"Jake: [He makes his hand large and knocks loudly as he talks loudly] Hey! Get out here, old man!
"
158,"Finn: [whispering] Dude, shh. Don't wake him up.
"
158,"Jake: [shrinks head only speaking softly still knocking relatively loud] Hey, get out here, old man.
"
158,"[Jake shrinks and grows in through the keyhole and let Finn in]
"
158,"Finn: Pizow! [His penlight shines on the old man who is on a bed covered in his hair except for his bald spot the man turns over in his sleep]
"
158,"Finn: Old man.
"
158,"[Jake stretches himself under the bed while saying ""beep, beep, beep ..."" Than the old man turns over and opens his mouth and a nightmare version of Prismo comes out of his mouth]
"
158,"Jake: [whispering] Uh oh! [The nightmare version of Prismo comes out of his mouth and scratches the wall] Finn, a little help?
"
158,"Finn: Bizzow
"
158,"[Finn shines his penlight on the nightmare version of Prismo and it breaks like glass. Another nightmare comes out of his mouth and Jake looks at his penlight]
"
158,"Jake: Gizzow
"
158,"[Jake destroys the other nightmare version of Prismo and Finn climbs onto Jake]
"
158,"Finn: Let's hoof it!
"
158,"[Jake gets out of the hut and jumps from one island to the other. The old man starts to move in his sleep]
"
158,"Finn: Jake, don't jostle the package.
"
158,"[Three nightmare versions of Prismo start to come out of the old mans mouth and start to chase than try to attack Finn making screeches]
"
158,"Finn: Yahct! [He jumps and destroys them as well with his penlight] All right! [Finn landed on the old mans stomach and thousands of nightmare versions of Prismo come out of the old mans mouth. Finn tries to destroy them with his penlight]
"
158,"Finn: There's too many of them!
"
158,"Jake: Let's see here.
"
158,"[Jake looks at his penlight and the dial says ""flashlight"" and ""supernova"" and he sets it to supernova. Soon they are covered in a black ball then a bright flash of light appears destroying all the nightmare versions of Prismo and they arrive to the Time room]
"
158,"Prismo: Oh, hey, your back.
"
158,"Jake: [normally] Dude's got serious night terrors. 
"
158,"Finn: [normally] What now, Prismo?
"
158,"[Prismo looks at the old man for a couple beats]
"
158,"Prismo: Okay, wake him up.
"
158,"Both Finn and Jake: What?!
"
158,"Prismo: Yeah, [soft] I just wanted one last look at myself.
"
158,"Finn: Wait, this old man is you?
"
158,"Prismo: That's right: Prismo is nothing than dream of a wrinkly old man. Man, I've gotten a lot hairier, but also balder? Tell me how that makes any sense. I'm like a big ol' hairy raisin.
"
158,"Jake: So, wait, what happens to him when we wake him up?
"
158,"Prismo: Poof! I'm a goner. Thus ends mighty Prismo.
"
158,"Jake: [sadly] Prismo.
"
158,"Prismo: Killing a wish master is a cosmic crime. Once I'm dead, the guardian will show up and take you to The Citadel.
"
158,"Finn: I don't think seeing my dad is worth sacrificing your life
"
158,"Prismo: Ah, don't worry. As soon as my corporeal body falls back asleep again, [to himself] in a thousand years, [out loud] I'll be back.
"
158,"Jake: You sure about this?
"
158,"Prismo: Hold on, let me take one last look around.
"
158,"[The camera pans around the room showing, left to right, old man Prismo in his bed, The Lich, Finn, Jake, a puddle, and Christmas lights lingering on the ceiling than the camera zooms in on Prismo]
"
158,"Prismo: Huh, thought I'd own more stuff by now. Okay, let's do it!
"
158,"Jake: Still feels like a bad idea, man.
"
158,"Prismo: Pssh! What could go wrong?
"
158,"[The Lich looks up, smacks away Finn and Jake. Then he picks up old man Prismo.]
"
158,"The Lich: Wake up.
"
158,"[The Lich shakes old man Prismo awake]
"
158,"Prismo: Wa—Wait, I've changed my mind—[gasp] 
"
158,"[Prismo is off from the walls—his dream self has died.]
"
158,"Jake: Prismo, don't worry! I'll put the old man to sleep and get you back!
"
158,"Finn: Dude! That means The Lich jacked our entry into The Citadel.
"
158,"Jake: Aw, no man, how are you gonna see your dad?!
"
158,"Old man Prismo: Hello? Who are you guys? Could any of you strangers tell me how to go home? I'm done with my nap.
"
158,"Jake: Old man Prismo.
"
158,"[The Lich stares at old man Prismo who he is still holding]
"
158,"Old man Prismo: I just woke up from my nap, but I'm ready to go back to bed. I'd like to go home and take a nap.
"
158,"Jake: No, old man Prismo, don't talk to him.
"
158,"[The Lich holds Old man Prismo over him]
"
158,"Old man Prismo: Are you my son?
"
158,"[The Lich exhales a deadly black gas into old man Prismo's nostrils. Old man Prismo gasps and, in a grotesque display of gut-wrenching horror, turns to ash, undone by the Lich's unholy death magick. Thus ends mighty Prismo indeed.]
"
